subject,tag,file,lineno,PAR,experience-based,statistics-based,manual analysis
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\platform\caresresolver.py,43,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\platform\caresresolver.py,52,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\platform\kqueue.py,38,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\platform\kqueue.py,44,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\platform\kqueue.py,52,4,0,1,1
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\platform\select.py,38,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\platform\select.py,52,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\platform\twisted.py,180,5,1,1,1
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\platform\twisted.py,193,4,0,1,1
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\platform\twisted.py,212,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\platform\twisted.py,350,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\platform\twisted.py,357,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\platform\twisted.py,380,4,0,1,1
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\platform\twisted.py,437,4,0,1,1
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\platform\twisted.py,449,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\platform\twisted.py,486,5,1,1,1
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\platform\twisted.py,504,4,0,1,1
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\platform\twisted.py,509,4,0,1,1
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\platform\twisted.py,543,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\auth_test.py,46,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\auth_test.py,69,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\concurrent_test.py,179,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\concurrent_test.py,200,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\concurrent_test.py,240,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\concurrent_test.py,261,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\curl_httpclient_test.py,99,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\gen_test.py,53,4,0,1,1
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\gen_test.py,61,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\gen_test.py,1213,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\httpclient_test.py,216,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\httpclient_test.py,334,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\httpserver_test.py,37,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\httpserver_test.py,53,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\httpserver_test.py,202,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\httpserver_test.py,316,4,0,1,1
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\httpserver_test.py,807,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\httpserver_test.py,823,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\ioloop_test.py,431,4,0,1,1
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\ioloop_test.py,478,4,0,1,1
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\ioloop_test.py,508,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\iostream_test.py,163,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\iostream_test.py,166,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\iostream_test.py,790,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\iostream_test.py,793,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\iostream_test.py,798,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\iostream_test.py,805,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\iostream_test.py,816,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\iostream_test.py,826,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\iostream_test.py,858,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\iostream_test.py,961,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\iostream_test.py,981,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\iostream_test.py,999,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\iostream_test.py,1014,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\locks_test.py,26,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\netutil_test.py,54,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\runtests.py,77,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\simple_httpclient_test.py,37,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\simple_httpclient_test.py,591,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\stack_context_test.py,17,4,0,1,1
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\stack_context_test.py,38,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\tcpclient_test.py,43,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\tcpclient_test.py,83,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\tcpclient_test.py,171,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\tcpclient_test.py,179,4,0,1,1
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\tcpserver_test.py,17,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\twisted_test.py,210,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\twisted_test.py,223,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\twisted_test.py,249,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\twisted_test.py,403,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\twisted_test.py,416,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\twisted_test.py,454,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\util_test.py,23,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\websocket_test.py,358,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\websocket_test.py,386,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\websocket_test.py,412,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\websocket_test.py,418,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\web_test.py,86,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\web_test.py,493,4,0,1,1
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\web_test.py,662,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\web_test.py,885,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\web_test.py,896,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\web_test.py,1013,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\web_test.py,1225,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\web_test.py,1240,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\web_test.py,1244,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\web_test.py,1262,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\web_test.py,1561,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\web_test.py,1570,4,0,1,1
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\web_test.py,1605,4,0,1,1
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\web_test.py,1684,4,0,1,1
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\web_test.py,2003,3,0,0,0
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\web_test.py,2616,4,0,1,1
tornado,v4.2.0,E:\my code\pysmell\subject_raw\tornado\tornado\tornado\test\wsgi_test.py,13,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\run.py,29,4,0,1,1
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\fftpack_basic.py,50,4,0,1,1
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\fftpack_basic.py,56,4,0,1,1
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\fftpack_basic.py,62,4,0,1,1
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\fftpack_basic.py,76,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\fftpack_basic.py,79,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\fftpack_basic.py,85,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\fftpack_basic.py,100,4,0,1,1
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\fftpack_basic.py,108,4,0,1,1
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\fftpack_pseudo_diffs.py,67,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\fftpack_pseudo_diffs.py,80,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\fftpack_pseudo_diffs.py,86,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\fftpack_pseudo_diffs.py,92,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\fftpack_pseudo_diffs.py,98,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\io_matlab.py,39,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\io_matlab.py,60,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\io_matlab.py,63,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\io_matlab.py,78,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\io_matlab.py,98,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\io_matlab.py,108,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\io_matlab.py,116,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\io_matlab.py,119,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\linalg.py,29,4,0,1,1
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\linalg.py,43,4,0,1,1
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\linalg.py,49,4,0,1,1
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\linalg.py,55,4,0,1,1
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\linalg.py,61,4,0,1,1
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\linalg.py,67,4,0,1,1
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\linalg.py,82,4,0,1,1
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\linalg.py,89,4,0,1,1
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\linalg.py,95,4,0,1,1
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\linalg.py,101,4,0,1,1
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\linalg_solve_toeplitz.py,23,4,0,1,1
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\linalg_solve_toeplitz.py,42,4,0,1,1
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\linalg_sqrtm.py,24,4,0,1,1
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\linalg_sqrtm.py,36,4,0,1,1
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\optimize.py,32,4,0,1,1
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\optimize.py,47,4,0,1,1
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\optimize.py,97,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\optimize.py,153,4,0,1,1
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\optimize.py,165,4,0,1,1
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\optimize_zeros.py,21,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\optimize_zeros.py,28,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\sparse.py,25,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\sparse.py,64,4,0,1,1
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\sparse.py,77,4,0,1,1
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\sparse.py,196,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\sparse.py,207,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\sparse.py,220,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\sparse.py,233,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\sparse.py,246,4,0,1,1
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\sparse.py,277,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\sparse.py,299,4,0,1,1
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\sparse.py,300,4,0,1,1
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\sparse.py,307,4,0,1,1
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\sparse.py,308,4,0,1,1
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\sparse_linalg_expm.py,17,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\sparse_linalg_expm.py,26,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\sparse_linalg_expm.py,69,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\sparse_linalg_expm.py,82,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\sparse_linalg_lobpcg.py,57,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\sparse_linalg_lobpcg.py,78,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\sparse_linalg_lobpcg.py,82,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\sparse_linalg_lobpcg.py,88,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\sparse_linalg_lobpcg.py,101,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\sparse_linalg_onenormest.py,23,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\sparse_linalg_onenormest.py,46,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\sparse_linalg_solve.py,40,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\sparse_linalg_solve.py,54,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\sparse_linalg_solve.py,60,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\spatial.py,20,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\spatial.py,31,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\spatial.py,51,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\spatial.py,68,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\spatial.py,71,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\spatial.py,93,4,0,1,1
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\spatial.py,96,4,0,1,1
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\spatial.py,99,4,0,1,1
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\spatial.py,113,4,0,1,1
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\spatial.py,126,4,0,1,1
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\spatial.py,129,4,0,1,1
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\stats.py,63,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\benchmarks\benchmarks\stats.py,67,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\doc\source\scipyoptdoc.py,69,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\cluster\hierarchy.py,2193,5,1,1,1
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\cluster\hierarchy.py,2198,5,1,1,1
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\cluster\hierarchy.py,2205,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\cluster\hierarchy.py,2549,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\cluster\vq.py,775,5,1,1,1
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\cluster\tests\test_hierarchy.py,163,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\cluster\tests\test_hierarchy.py,178,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\cluster\tests\test_hierarchy.py,271,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\cluster\tests\test_hierarchy.py,292,4,0,1,1
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\cluster\tests\test_hierarchy.py,376,4,0,1,1
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\cluster\tests\test_hierarchy.py,733,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\fftpack\basic.py,71,4,0,1,1
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\fftpack\basic.py,78,4,0,1,1
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\fftpack\basic.py,85,4,0,1,1
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\fftpack\basic.py,92,4,0,1,1
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\fftpack\basic.py,138,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\fftpack\basic.py,596,5,1,1,1
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\fftpack\pseudo_diffs.py,269,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\fftpack\pseudo_diffs.py,327,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\fftpack\pseudo_diffs.py,381,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\fftpack\pseudo_diffs.py,434,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\fftpack\realtransforms.py,225,4,0,1,1
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\fftpack\tests\test_basic.py,49,5,1,1,1
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\fftpack\tests\test_basic.py,821,4,0,1,1
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\fftpack\tests\test_pseudo_diffs.py,333,5,1,1,1
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\fftpack\tests\test_real_transforms.py,26,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\fftpack\tests\test_real_transforms.py,39,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\integrate\odepack.py,25,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\integrate\quadpack.py,42,3,0,0,0
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\integrate\quadpack.py,442,5,1,1,1
scipy,v0.16.0b2,E:\my code\pysmell\subject_raw\scipy\scipy\scipy\integrate\quadpack.py,449,5,1,1,1
