hash,author,date,title,file
a6920aa,Dávid,2015-02-26 11:37:13,Made HunposTagger fully Python3-compatible. Fixes #899.,nltk/tag/hunpos.py
4c9fa39,Ondrej Platek,2015-02-23 15:25:07,"add missing key ""rel"" to node dict representation",nltk/parse/dependencygraph.py
08af14e,Ondrej Platek,2015-02-23 15:23:36,reimplement draw_dot(now to_dot) for current dep. graph,nltk/parse/dependencygraph.py
fcc70d8,Long Duong,2015-02-23 14:43:39,Add script to automatically download crfsuite and build,nltk/tag/crfsuite.py
41a1cae,Steven Bird,2015-02-22 19:41:54,Merge pull request #893 from avitalp/crubadan
58d995e,Long Duong,2015-02-23 13:31:11,Change the mallet crf tagger to crfsuite crf tagger,nltk/tag/crfsuite.py
58d995e,Long Duong,2015-02-23 13:31:11,Change the mallet crf tagger to crfsuite crf tagger,nltk/tag/mallet.py
bfbbcaa,Steven Bird,2015-02-22 13:15:28,Merge pull request #895 from dimazest/transitionparser_test-fix
f1c6b30,Steven Bird,2015-02-22 13:14:24,Merge pull request #894 from dimazest/dep_graph_children_fix
18cddcd,Dmitrijs Milajevs,2015-02-22 12:31:21,Fixing transitionparser tests for Python 3.,nltk/parse/transitionparser.py
f8bcaa5,Dmitrijs Milajevs,2015-02-22 12:16:04,Fixing DependencyGraph.left_children() and .right_children().,nltk/parse/dependencygraph.py
a342b8d,Avital Pekker,2015-02-21 16:19:09,* TextCat now inherits 'object' for consistent style with the rest of NLTK. * Added check so that NLTK can be loaded but only fails at runtime when the   regex dependency isn't met.,nltk/classify/textcat.py
03c7a9f,Steven Bird,2015-02-21 10:42:54,Merge pull request #890 from avitalp/crubadan
67dbfa2,Steven Bird,2015-02-21 10:35:13,Merge branch 'parseri' into develop
82cc85b,Avital Pekker,2015-02-21 12:56:46,* Added variable last_distances to allow retrieval of language   distances calculated. This helps determine if no match was found.,nltk/classify/textcat.py
f3b9bd4,Avital Pekker,2015-02-21 12:30:56,* In init(): removed call to load_all_ngrams() as new crubadan.py   now automatically calls this method in its constructor. * Fixed small bug in way I access maxint. * Removed reference to now deleted method iso_to_friendly() in   guess_language().,nltk/classify/__init__.py
f3b9bd4,Avital Pekker,2015-02-21 12:30:56,* In init(): removed call to load_all_ngrams() as new crubadan.py   now automatically calls this method in its constructor. * Fixed small bug in way I access maxint. * Removed reference to now deleted method iso_to_friendly() in   guess_language().,nltk/classify/textcat.py
142176d,Ondrej Platek,2015-02-21 09:37:12,fixing the PR comments,nltk/parse/dependencygraph.py
f5b1e97,Ondrej Platek,2015-02-20 15:36:38,Populating each node(aka dictionary) with all the keys,nltk/parse/dependencygraph.py
0599fd0,Ondrej Platek,2015-02-20 14:47:50,fix docs,nltk/parse/dependencygraph.py
b271b4d,Ondrej Platek,2015-02-19 13:37:11,Adding _repr_svg_ for Ipython notebook,nltk/parse/dependencygraph.py
a448d04,Will Roberts,2015-02-19 13:15:49,test_tgrep: test encoding,nltk/test/unit/test_tgrep.py
578cb42,Will Roberts,2015-02-19 13:15:30,tgrep_tokenize: also treat bytes and str the same,nltk/tgrep.py
dc6f6ee,Will Roberts,2015-02-19 12:49:14,tgrep_compile: casting bytes to str doesn't work in py3,nltk/tgrep.py
24e78d1,Avital Pekker,2015-02-19 01:29:53,* Trivial cleanup,nltk/corpus/reader/crubadan.py
c7f1f19,Avital Pekker,2015-02-19 01:18:35,"* Method supported_langs() re-named to langs(). * lang_supported() method has been removed. * ISO 639-3 to/from human-friendly methods removed. * Reader will now automatically load all n-gram data for all langs. * Doctest updated to reflect above changes, 'u' prefix removed in strings,   clearer wording, minor spelling corrections.",nltk/corpus/reader/crubadan.py
5c1c644,Will Roberts,2015-02-18 15:38:30,futurize,nltk/test/unit/test_tgrep.py
5c1c644,Will Roberts,2015-02-18 15:38:30,futurize,nltk/tgrep.py
c1c674f,Will Roberts,2015-02-18 15:37:02,tgrep: switch to py3-style unicode strings,nltk/tgrep.py
a084232,Will Roberts,2015-02-18 15:30:29,test_tgrep.py: string literals to unicode,nltk/test/unit/test_tgrep.py
16cdba2,Will Roberts,2015-02-18 15:21:07,tgrep._istree predicate,nltk/tgrep.py
e3fb158,Will Roberts,2015-02-18 15:17:07,tgrep: remove more hasattrs,nltk/tgrep.py
31c09d1,Will Roberts,2015-02-18 15:15:42,tgrep: string literals to unicode,nltk/tgrep.py
37693dd,Will Roberts,2015-02-18 14:58:25,tgrep: remove some hasattrs,nltk/tgrep.py
fc4e226,Will Roberts,2015-02-18 14:30:15,tgrep.py: nltk interface change: s/.node/.label()/,nltk/tgrep.py
a544d1c,Will Roberts,2015-02-18 14:30:04,test_tgrep: also needs ParentedTree.fromstring,nltk/test/unit/test_tgrep.py
aeb898e,Will Roberts,2015-02-18 14:19:18,test_tgrep: remove sys import,nltk/test/unit/test_tgrep.py
6cdb582,Will Roberts,2015-02-18 14:19:09,test_tgrep: fix import,nltk/test/unit/test_tgrep.py
7216fb5,Steven Bird,2015-02-16 11:27:57,use new doctest driver
726e938,Steven Bird,2015-02-16 11:27:43,demo fix,nltk/sem/logic.py
e3e8ceb,Steven Bird,2015-02-16 10:43:35,"minor refactor of code for adding PY3 to paths, resolves #880",nltk/compat.py
e3e8ceb,Steven Bird,2015-02-16 10:43:35,"minor refactor of code for adding PY3 to paths, resolves #880",nltk/data.py
e3e8ceb,Steven Bird,2015-02-16 10:43:35,"minor refactor of code for adding PY3 to paths, resolves #880",nltk/tag/__init__.py
5982c0e,Steven Bird,2015-02-16 10:42:15,updates for the filename of the available model file,nltk/tag/hunpos.py
8b3669e,Steven Bird,2015-02-16 10:41:41,"conditional import of optional libraries, so that nltk can still be installed without them",nltk/parse/transitionparser.py
33c193d,David McClosky,2015-02-16 13:37:48,"bllip.py: Updated to new parsing API, use NLTK downloader Also lots of cleanups (both code and doc).",nltk/parse/bllip.py
dac4274,Steven Bird,2015-02-16 09:44:18,"clean up stream keyword arguments, resolves #861",nltk/tree.py
f03ee4e,Steven Bird,2015-02-16 09:29:23,"code cleanup, cf https://github.com/nltk/nltk/pull/841#issuecomment-74543961",nltk/tag/stanford.py
0c48aa1,Steven Bird,2015-02-16 09:25:00,resolve merge conflict
2482ccd,Steven Bird,2015-02-15 17:27:26,misc updates for 3.0.2
383173a,Steven Bird,2015-02-15 16:52:43,Merge pull request #884 from avitalp/crubadan
859b75a,Steven Bird,2015-02-15 16:50:44,resolve merge conflict
00c52aa,Steven Bird,2015-02-14 20:40:14,Merge branch 'test' of https://github.com/nltk/nltk into test
82aeb92,Steven Bird,2015-02-14 20:40:09,Merge pull request #887 from longdt219/ParserI
da669e6,Steven Bird,2015-02-14 20:39:30,Merge branch 'parseri' into test
3bab210,Steven Bird,2015-02-14 20:39:19,Merge branch 'develop' into parseri
cf7dabb,Long Thanh Duong,2015-02-15 15:19:19,Add example of toy_pcfg1 and toy_pcfg2,nltk/parse/pchart.py
c35b192,Steven Bird,2015-02-14 20:04:58,normalizing to utf8,nltk/parse/stanford.py
c35b192,Steven Bird,2015-02-14 20:04:58,normalizing to utf8,nltk/tokenize/stanford.py
edf5e13,Long Thanh Duong,2015-02-15 15:04:48,Merge branch 'Transition_parser' into ParserI
eec476d,Steven Bird,2015-02-14 19:59:54,"replaced ascii encoding with utf8, resolves #877",nltk/tag/stanford.py
a7170bc,Steven Bird,2015-02-14 19:56:21,"fixed stale pretty print method, resolves #886",nltk/parse/pchart.py
a3206c1,Long Thanh Duong,2015-02-15 14:46:23,Modify according to the recent changes in ParserI,nltk/parse/malt.py
a3206c1,Long Thanh Duong,2015-02-15 14:46:23,Modify according to the recent changes in ParserI,nltk/parse/pchart.py
a3206c1,Long Thanh Duong,2015-02-15 14:46:23,Modify according to the recent changes in ParserI,nltk/parse/stanford.py
bd0327d,David McClosky,2015-02-14 14:49:00,Merge https://github.com/nltk/nltk into develop
9a93c18,Avital Pekker,2015-02-13 15:48:09,"* Module now checks if corpus data was installed, throws exception otherwise. * ngram_freq method now checks for language support before n-gram lookup. * Added doctest file.",nltk/corpus/reader/crubadan.py
cdcf670,Steven Bird,2015-02-13 11:12:57,Merge branch 'parseri' into test
04f8a9b,Steven Bird,2015-02-13 11:12:03,Merge branch 'develop' into parseri
5443af8,avitalp,2015-02-12 02:30:43,Merge pull request #1 from nltk/crubadan
11f7dfd,Steven Bird,2015-02-11 23:26:11,Merge pull request #883 from alexlouden/develop
294c0f3,Alex Louden,2015-02-11 20:22:19,Handle items in collection that don't have packages,nltk/downloader.py
b4a7085,Steven Bird,2015-02-11 22:00:39,added missing corpus import,nltk/corpus/reader/__init__.py
909ce29,Steven Bird,2015-02-11 21:32:26,"added Crubadan Corpus Reader, resolves #845",nltk/corpus/__init__.py
909ce29,Steven Bird,2015-02-11 21:32:26,"added Crubadan Corpus Reader, resolves #845",nltk/corpus/reader/__init__.py
909ce29,Steven Bird,2015-02-11 21:32:26,"added Crubadan Corpus Reader, resolves #845",nltk/corpus/reader/crubadan.py
909ce29,Steven Bird,2015-02-11 21:32:26,"added Crubadan Corpus Reader, resolves #845",nltk/corpus/reader/langid.py
dad5418,Steven Bird,2015-02-11 21:07:26,resolve merge conflict
38ee7a9,Steven Bird,2015-02-11 21:05:26,Merge branch 'develop' of https://github.com/nltk/nltk into develop
9a20cfb,Steven Bird,2015-02-11 20:46:52,Merge pull request #844 from ducki13/new_reader
0fb215d,Steven Bird,2015-02-11 20:36:38,Merge branch 'new_reader' of https://github.com/ducki13/nltk into develop
6ac8a59,Steven Bird,2015-02-11 14:09:41,cleaned up import statements,nltk/parse/transitionparser.py
964f92f,Long Thanh Duong,2015-02-10 22:57:47,Modify to work with python3,nltk/parse/transitionparser.py
b0aff2a,Steven Bird,2015-02-10 09:39:17,updates for python 3.4
1ac1760,Steven Bird,2015-02-09 22:27:31,updated copyright year,web/conf.py
e2325ae,Steven Bird,2015-02-09 22:24:53,updates for 2015 and planned book
41ee255,Steven Bird,2015-02-09 22:22:55,added section headings
65d9438,Steven Bird,2015-02-09 22:17:37,update for 3.0.1
7e2570f,Steven Bird,2015-02-09 12:37:14,added transition parser,nltk/parse/__init__.py
0653e62,Steven Bird,2015-02-09 09:41:54,Merge pull request #879 from dimazest/dependency_graph_fixes
1a3742d,Dmitrijs Milajevs,2015-02-08 20:15:54,Cleanup
d4ac575,Dmitrijs Milajevs,2015-02-08 19:53:57,Cleanup,nltk/parse/dependencygraph.py
29246d9,Dmitrijs Milajevs,2015-02-08 19:51:31,Updating NonprojectiveDependencyParser.parse().,nltk/parse/dependencygraph.py
29246d9,Dmitrijs Milajevs,2015-02-08 19:51:31,Updating NonprojectiveDependencyParser.parse().,nltk/parse/nonprojectivedependencyparser.py
e933cca,Steven Bird,2015-02-08 10:59:59,updates for 3.0.2
d6b1946,Steven Bird,2015-02-08 09:25:57,Merge pull request #874 from Madrigal/improve-spanish-stemmer
0d36f00,Steven Bird,2015-02-06 16:27:49,"Initial work to make parser interfaces more consistent, cf #876",nltk/parse/api.py
0d36f00,Steven Bird,2015-02-06 16:27:49,"Initial work to make parser interfaces more consistent, cf #876",nltk/parse/chart.py
0d36f00,Steven Bird,2015-02-06 16:27:49,"Initial work to make parser interfaces more consistent, cf #876",nltk/parse/malt.py
0d36f00,Steven Bird,2015-02-06 16:27:49,"Initial work to make parser interfaces more consistent, cf #876",nltk/parse/stanford.py
87c8d7e,Steven Bird,2015-02-06 15:43:06,"Pretty printing fix, cf #804"
9ccf458,Felipe Madrigal,2015-02-04 23:26:58,Document new class function,nltk/stem/snowball.py
a49927b,Felipe Madrigal,2015-02-04 23:11:53,Use len(suffix) when possible,nltk/stem/snowball.py
7b16910,Felipe Madrigal,2015-02-04 23:00:33,Merge multiple if statements into one,nltk/stem/snowball.py
074e2d2,Felipe Madrigal,2015-02-04 22:45:48,Add internal method to replace accented letters on word,nltk/stem/snowball.py
2133d22,Felipe Madrigal,2015-02-04 22:20:08,"Use ""if not condition: continue"" form inside for loop",nltk/stem/snowball.py
755ff07,Steven Bird,2015-02-05 15:20:01,Merge pull request #847 from he7d3r/pt-suffix
91539bf,Steven Bird,2015-02-05 15:19:37,Merge pull request #864 from he7d3r/pt-stemmer-ü
83b6068,Steven Bird,2015-02-05 15:29:14,"removed relative import statement that causes nltk.util to be clobbered, resolves #867",nltk/__init__.py
cdf2a99,Felipe Madrigal,2015-02-04 22:04:44,Move else statement to top of condition since it was executed anyway,nltk/stem/snowball.py
2b94dad,Felipe Madrigal,2015-02-04 21:58:34,Merge 2 if statements,nltk/stem/snowball.py
d701542,Felipe Madrigal,2015-02-04 21:57:49,Conform to PEP8 when reasonable,nltk/stem/snowball.py
762a574,Steven Bird,2015-02-04 20:53:49,"more pretty print fixes, cf #804",nltk/chunk/util.py
762a574,Steven Bird,2015-02-04 20:53:49,"more pretty print fixes, cf #804",nltk/parse/dependencygraph.py
762a574,Steven Bird,2015-02-04 20:53:49,"more pretty print fixes, cf #804",nltk/tree.py
8dcae60,Steven Bird,2015-02-04 15:25:28,Merge branch 'model' of https://github.com/Copper-Head/nltk into model
617c2c4,Steven Bird,2015-02-04 15:28:15,Merge branch 'develop' into model
24abc0f,Steven Bird,2015-02-04 15:15:12,Merge pull request #872 from longdt219/Fix_CI_projectiveDepError
4e6531c,Long Duong,2015-02-04 14:39:46,Modify these files to respond for the recents changes in dependency graph ['deps'] field,nltk/sem/glue.py
4e6531c,Long Duong,2015-02-04 14:39:46,Modify these files to respond for the recents changes in dependency graph ['deps'] field,nltk/sem/lfg.py
a65f5d9,Steven Bird,2015-02-04 14:03:44,Merge pull request #870 from longdt219/Fix_CI_projectiveDepError
d892272,Long Duong,2015-02-04 13:52:37,Remove comments,nltk/parse/projectivedependencyparser.py
4b9979e,Long Duong,2015-02-04 13:47:57,Fix the bug shown in CI for projective dependency parser due to recent changes in dependency graph.,nltk/parse/projectivedependencyparser.py
9615659,Ilia Kurenkov,2015-02-03 21:12:28,refactored NgramModel class to work with changes to freq dists and lidstone,nltk/model/ngram.py
166983b,Ilia Kurenkov,2015-02-03 21:11:02,"reintroduced _lpad and _rpad attrs, misc other cleanup and comments",nltk/model/ngram.py
fc40e16,Ilia Kurenkov,2015-02-03 20:50:24,refactored LidstoneProbDist,nltk/probability.py
4e02bc5,Ilia Kurenkov,2015-02-03 20:49:55,refactored ConditionalFreqDist,nltk/probability.py
504b0f7,Ilia Kurenkov,2015-02-03 20:48:20,refactored FreqDist class,nltk/probability.py
60638f9,Steven Bird,2015-02-03 22:01:50,Merge pull request #863 from sahutd/develop
9c3469e,Steven Bird,2015-02-03 12:11:00,resolved merge conflict; fix initializer
ce0f3f5,Long Duong,2015-02-03 11:38:45,Modify to complied with 'deps' field of dependencygraph. It was changed from 'list' to 'dict' to incorporate the label information.,nltk/parse/dependencygraph.py
ce0f3f5,Long Duong,2015-02-03 11:38:45,Modify to complied with 'deps' field of dependencygraph. It was changed from 'list' to 'dict' to incorporate the label information.,nltk/parse/nonprojectivedependencyparser.py
e00c7e9,Steven Bird,2015-02-03 10:45:06,add missing argument to Senna constructor,nltk/classify/senna.py
0f6cee8,Long Duong,2015-02-03 08:54:57,"Since the bug a fixed, remove what I added for dianosis for Stanford package."
f421938,Long Duong,2015-02-03 08:53:07,Fix bug wrong exception.,nltk/classify/senna.py
ec09693,Steven Bird,2015-02-02 20:30:37,Merge branch 'develop' of https://github.com/nltk/nltk into develop
b23f198,Steven Bird,2015-02-02 20:30:22,use standard exception,nltk/classify/senna.py
b4af01c,Steven Bird,2015-02-02 20:29:40,use correct pretty-print method
b371502,Steven Bird,2015-02-02 17:07:36,Merge pull request #868 from longdt219/Fix_CI_Errors
7e4f0ba,Long Duong,2015-02-02 16:07:46,Add scripts to find out the errors on Stanford package
c6a9700,Ilia Kurenkov,2015-02-01 23:52:45,Pulled in latest changes from branch 'develop' of https://github.com/nltk/nltk into model
7c5f0d6,Long Duong,2015-02-02 14:53:16,Fix bug Senna nose test shown in CI,nltk/tag/senna.py
f0f6c9a,Steven Bird,2015-02-02 10:18:51,Merge pull request #866 from dimazest/dependencygraph
6ba7af5,Steven Bird,2015-02-01 15:58:41,Merge pull request #865 from kiwi4py/patch-4
8350026,Steven Bird,2015-02-01 11:28:37,updated pretty print method name
91437ae,Steven Bird,2015-02-01 11:28:19,"replaced ad-hoc exception names with standard ones in senna wrapper, cf #199",nltk/classify/senna.py
91437ae,Steven Bird,2015-02-01 11:28:19,"replaced ad-hoc exception names with standard ones in senna wrapper, cf #199",nltk/tag/senna.py
e51065b,Steven Bird,2015-02-01 09:03:09,"Make class names consistent with NLTK, move Senna wrapper class to classifier package, cf #199",nltk/classify/__init__.py
e51065b,Steven Bird,2015-02-01 09:03:09,"Make class names consistent with NLTK, move Senna wrapper class to classifier package, cf #199",nltk/classify/senna.py
e51065b,Steven Bird,2015-02-01 09:03:09,"Make class names consistent with NLTK, move Senna wrapper class to classifier package, cf #199",nltk/tag/__init__.py
e51065b,Steven Bird,2015-02-01 09:03:09,"Make class names consistent with NLTK, move Senna wrapper class to classifier package, cf #199",nltk/tag/senna.py
394b263,Steven Bird,2015-02-01 08:19:04,removed redundant comment,nltk/tag/stanford.py
fee619e,Steven Bird,2015-01-31 18:26:02,"Fix doctests, due to pretty print method names not being fully updated, cf #804",nltk/parse/earleychart.py
fee619e,Steven Bird,2015-01-31 18:26:02,"Fix doctests, due to pretty print method names not being fully updated, cf #804",nltk/sem/drt.py
fee619e,Steven Bird,2015-01-31 18:26:02,"Fix doctests, due to pretty print method names not being fully updated, cf #804",nltk/tree.py
a4b23b6,Helder,2015-01-29 17:47:24,"Treat ""ü"" as ""u"" in the Portuguese stemmer",nltk/stem/snowball.py
ff57102,Dmitrijs Milajevs,2015-01-30 10:38:21,Updating DependencyGraph.tree(),nltk/parse/dependencygraph.py
3a58977,kiwipi,2015-01-30 14:52:02,Update api.py,nltk/align/api.py
ecd4042,Helder,2015-01-24 00:04:28,Treat 'õ' and 'ã' as vowel+consonant,nltk/stem/snowball.py
5c0fdb8,Saimadhav Heblikar,2015-01-29 17:38:21,Add optional 'stream' argument to FreqDist.pprint https://github.com/nltk/nltk/issues/859,nltk/probability.py
8c90786,Saimadhav Heblikar,2015-01-29 17:33:04,Add pformat method for FreqDist. issue860 pprint and __repr__ internally call pformat,nltk/probability.py
5dac414,Steven Bird,2015-01-29 17:24:27,"Manual selection of edits by @longdt219, resolves #862",nltk/internals.py
5dac414,Steven Bird,2015-01-29 17:24:27,"Manual selection of edits by @longdt219, resolves #862",nltk/parse/stanford.py
5dac414,Steven Bird,2015-01-29 17:24:27,"Manual selection of edits by @longdt219, resolves #862",nltk/tag/senna.py
5dac414,Steven Bird,2015-01-29 17:24:27,"Manual selection of edits by @longdt219, resolves #862",nltk/tokenize/stanford.py
67f5c68,Steven Bird,2015-01-29 16:16:10,"pulled in jenkins.sh from #862 by @longdt219, cf issues #835, #853"
dbf2ad6,Steven Bird,2015-01-28 20:29:10,Merge pull request #857 from kiwi4py/patch-2
1f50765,Steven Bird,2015-01-28 20:28:47,Merge pull request #858 from kiwi4py/patch-3
06fd8b4,Steven Bird,2015-01-28 19:25:28,"consistently named pretty print methods, resolves #804",nltk/classify/decisiontree.py
06fd8b4,Steven Bird,2015-01-28 19:25:28,"consistently named pretty print methods, resolves #804",nltk/metrics/confusionmatrix.py
